symbol,option_type,bought_price,sl,tp,delta,premium,strike_price,status,mark_prices,rule_id,current_time
SPY   240603C00526000,call,1.78,1.6728140463034709,1.9407789305447936,0.701256,1.79,526.0,failed,"[1.78, 1.415, 1.245, 1.075, 1.035, 0.985, 0.925, 0.815, 0.555, 0.375, 0.325, 0.415, 0.345, 0.325, 0.285, 0.185, 0.305, 0.345, 0.595, 0.615, 0.665, 0.485, 0.475, 0.645, 0.355, 0.615, 0.505, 0.455, 0.745, 0.575, 0.375, 0.615, 0.485, 0.525, 0.775, 0.685, 0.695, 0.415, 0.56]",1,"['526.4142409349857', '06/03/2024 07:51:35 AM', '06/03/2024 08:22:51 AM', '06/03/2024 08:33:25 AM', '06/03/2024 06:40:39 AM', '06/03/2024 06:48:50 AM', '06/03/2024 06:58:39 AM', '06/03/2024 07:07:07 AM', '06/03/2024 07:15:39 AM', '06/03/2024 07:23:50 AM', '06/03/2024 07:31:59 AM', '06/03/2024 07:40:07 AM', '06/03/2024 07:48:21 AM', '06/03/2024 07:56:24 AM', '06/03/2024 08:04:34 AM', '06/03/2024 08:11:49 AM', '06/03/2024 08:18:37 AM', '06/03/2024 08:25:47 AM', '06/03/2024 08:32:33 AM', '06/03/2024 08:39:36 AM', '06/03/2024 08:47:04 AM', '06/03/2024 08:54:09 AM', '06/03/2024 09:01:17 AM', '06/03/2024 09:08:22 AM', '06/03/2024 09:15:12 AM', '06/03/2024 09:22:06 AM', '06/03/2024 09:28:58 AM', '06/03/2024 09:35:46 AM', '06/03/2024 09:42:32 AM', '06/03/2024 09:49:11 AM', '06/03/2024 09:55:40 AM', '06/03/2024 10:02:10 AM', '06/03/2024 10:08:39 AM', '06/03/2024 10:15:07 AM', '06/03/2024 10:21:35 AM', '06/03/2024 10:28:03 AM', '06/03/2024 10:34:32 AM', '06/03/2024 10:41:02 AM--FAILed--FAILed--FAILed', '06/03/2024 10:47:29 AM']"
SPY   240530C00522000,call,0.705,0.4346312408161611,1.1105531387757583,1.0,0.74,522.0,failed,"[0.705, 0.26, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16]",1,"['523.3705342688269--SL', '05/30/2024 11:09:01 AMsl', '05/30/2024 11:15:54 AMsl', '05/30/2024 11:22:51 AM', '05/30/2024 11:29:42 AM', '05/30/2024 11:36:31 AM', '05/30/2024 11:43:18 AM', '05/30/2024 11:50:03 AM']"
SPY   240606C00534000,call,1.335,1.1832991673111255,1.562551249033311,0.623232,1.35,534.0,failed,"[1.335, 1.305, 1.225, 1.035, 0.965, 0.915, 0.935, 0.905, 0.895, 0.875, 0.715, 0.685, 0.665, 0.615, 0.575, 0.575, 0.535, 0.655, 0.595, 0.645, 0.685, 0.805, 0.805, 0.785, 0.645, 0.835, 0.615, 0.325, 0.335, 0.485, 0.425, 0.495, 0.505, 0.575, 0.845, 0.72, 0.74, 0.535, 0.58, 0.51, 0.645, 0.445, 0.53, 0.555, 0.385, 0.41]",1,"['533.743342100079', '06/06/2024 07:57:51 AM', '06/06/2024 08:04:28 AM', '06/06/2024 08:30:42 AM', '06/06/2024 08:37:14 AM', '06/06/2024 06:43:43 AM', '06/06/2024 06:50:18 AM', '06/06/2024 06:56:52 AM', '06/06/2024 07:03:25 AM', '06/06/2024 07:09:58 AM', '06/06/2024 07:16:34 AM', '06/06/2024 07:23:10 AM', '06/06/2024 07:29:41 AM', '06/06/2024 07:36:13 AM', '06/06/2024 07:42:45 AM', '06/06/2024 07:49:20 AM', '06/06/2024 07:55:56 AM', '06/06/2024 08:02:29 AM', '06/06/2024 08:09:02 AM', '06/06/2024 08:15:35 AM', '06/06/2024 08:22:06 AM', '06/06/2024 08:28:38 AM', '06/06/2024 08:35:11 AM', '06/06/2024 08:41:43 AM', '06/06/2024 08:49:29 AM', '06/06/2024 08:56:02 AM', '06/06/2024 09:02:36 AM', '06/06/2024 09:09:09 AM', '06/06/2024 09:15:43 AM', '06/06/2024 09:22:17 AM', '06/06/2024 09:28:50 AM', '06/06/2024 09:35:30 AM', '06/06/2024 09:42:05 AM', '06/06/2024 09:48:39 AM', '06/06/2024 09:55:14 AM', '06/06/2024 10:01:48 AM', '06/06/2024 10:08:21 AM', '06/06/2024 10:14:56 AM', '06/06/2024 10:21:26 AM', '06/06/2024 10:28:00 AM', '06/06/2024 10:34:34 AM', '06/06/2024 10:41:05 AM', '06/06/2024 10:47:38 AM', '06/06/2024 10:54:10 AM', '06/06/2024 11:00:44 AM--FAILed--FAILed--FAILed', '06/06/2024 11:07:20 AM']"
SPY   240604C00526000,call,1.5,1.3976726966056674,1.653490955091499,0.752502,1.52,526.0,successful,"[1.5, 1.78, 1.675, 1.57, 1.345, 2.0, 2.315, 2.28, 2.13, 2.42, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16]",1,"['527.6364632435768', '06/04/2024 10:17:18 AM', '06/04/2024 10:23:57 AM', '06/04/2024 10:30:32 AM', '06/04/2024 10:37:12 AM', '06/04/2024 10:43:52 AM', '06/04/2024 10:50:33 AM', '06/04/2024 10:57:13 AM', '06/04/2024 11:03:58 AM', '06/04/2024 11:10:39 AM', '06/04/2024 11:17:24 AM', '06/04/2024 11:24:10 AM', '06/04/2024 11:30:54 AM', '06/04/2024 11:37:50 AM', '06/04/2024 11:45:06 AM--SUCCESSFUL--SUCCESSFUL--SUCCESSFUL', '06/04/2024 11:51:52 AM']"
SPY   240603C00527000,call,1.165,1.0578140463034709,1.3257789305447938,0.564609,1.17,527.0,failed,"[1.165, 0.785, 0.765, 0.725, 0.725, 0.555, 0.495, 0.525, 0.285, 0.215, 0.185, 0.205, 0.185, 0.165, 0.155, 0.125, 0.135, 0.185, 0.255, 0.305, 0.335, 0.245, 0.205, 0.245, 0.175, 0.185, 0.235, 0.205, 0.355, 0.245, 0.145, 0.165, 0.165, 0.205, 0.215, 0.285, 0.175, 0.095, 0.115]",1,"['526.4142409349857', '06/03/2024 07:50:12 AM', '06/03/2024 08:20:42 AM', '06/03/2024 08:31:16 AM', '06/03/2024 06:39:19 AM', '06/03/2024 06:46:41 AM', '06/03/2024 06:56:28 AM', '06/03/2024 07:04:55 AM', '06/03/2024 07:14:04 AM', '06/03/2024 07:22:13 AM', '06/03/2024 07:30:20 AM', '06/03/2024 07:38:27 AM', '06/03/2024 07:46:41 AM', '06/03/2024 07:54:45 AM', '06/03/2024 08:02:54 AM', '06/03/2024 08:10:30 AM', '06/03/2024 08:17:06 AM', '06/03/2024 08:24:06 AM', '06/03/2024 08:31:13 AM', '06/03/2024 08:38:09 AM', '06/03/2024 08:45:38 AM', '06/03/2024 08:52:43 AM', '06/03/2024 08:59:49 AM', '06/03/2024 09:06:56 AM', '06/03/2024 09:13:50 AM', '06/03/2024 09:20:42 AM', '06/03/2024 09:27:34 AM', '06/03/2024 09:34:26 AM', '06/03/2024 09:41:12 AM', '06/03/2024 09:47:51 AM', '06/03/2024 09:54:22 AM', '06/03/2024 10:00:51 AM', '06/03/2024 10:07:20 AM', '06/03/2024 10:13:49 AM', '06/03/2024 10:20:17 AM', '06/03/2024 10:26:45 AM', '06/03/2024 10:33:14 AM--SL', '06/03/2024 10:39:42 AM--FAILed--FAILed', '06/03/2024 10:46:11 AM']"
SPY   240530P00523000,put,0.535,0.2646312408161612,0.9405531387757584,1.0,0.55,523.0,successful,"[0.535, 1.035, 1.385, 1.385, 1.385, 1.385, 1.385, 1.385]",1,"['523.3705342688269', '05/30/2024 11:10:51 AM', '05/30/2024 11:17:42 AM', '05/30/2024 11:24:39 AM', '05/30/2024 11:31:30 AM', '05/30/2024 11:38:18 AM', '05/30/2024 11:45:06 AM--SUCCESSFUL--SUCCESSFUL--SUCCESSFUL', '05/30/2024 11:51:50 AM']"
SPY   240530C00521000,call,0.975,0.7046312408161611,1.3805531387757584,1.0,1.03,521.0,failed,"[0.975, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76]",1,"['523.3705342688269', '05/30/2024 11:15:06 AM', '05/30/2024 11:22:02 AM', '05/30/2024 11:28:55 AM', '05/30/2024 11:35:46 AM', '05/30/2024 11:42:32 AM--FAILed--FAILed--FAILed', '05/30/2024 11:49:17 AM']"
SPY   240531P00523000,put,1.78,1.5096312408161612,2.1855531387757585,-0.527876,1.79,523.0,successful,"[1.78, 1.97, 2.01, 2.01, 2.01, 2.01, 2.01, 2.735, 2.715, 2.825]",1,"['523.3705342688269', '05/30/2024 11:13:58 AM', '05/30/2024 11:20:52 AM', '05/30/2024 11:27:46 AM', '05/30/2024 11:34:37 AM', '05/30/2024 11:41:23 AM', '05/30/2024 11:48:09 AM', '05/31/2024 07:46:21 AM', '05/31/2024 07:49:44 AM--SUCCESSFUL--SUCCESSFUL--SUCCESSFUL', '05/31/2024 07:53:12 AM']"
SPY   240604C00527000,call,0.815,0.7126726966056673,0.9684909550914989,0.561833,0.82,527.0,successful,"[0.815, 0.95, 0.88, 0.82, 0.635, 1.13, 1.32, 1.3, 1.15, 1.44, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395]",1,"['527.6364632435768', '06/04/2024 10:17:22 AM', '06/04/2024 10:24:01 AM', '06/04/2024 10:30:36 AM', '06/04/2024 10:37:16 AM', '06/04/2024 10:43:56 AM', '06/04/2024 10:50:37 AM', '06/04/2024 10:57:17 AM', '06/04/2024 11:04:02 AM', '06/04/2024 11:10:43 AM', '06/04/2024 11:17:28 AM', '06/04/2024 11:24:14 AM', '06/04/2024 11:30:58 AM', '06/04/2024 11:37:54 AM', '06/04/2024 11:45:10 AM--SUCCESSFUL--SUCCESSFUL--SUCCESSFUL', '06/04/2024 11:51:57 AM']"
SPY   240605P00535000,put,0.74,0.5882991673111257,0.9675512490333114,1.0,0.99,535.0,successful,"[0.74, 0.74]",1,"['533.743342100079--SUCCESSFUL--SUCCESSFUL--SUCCESSFUL', '06/05/2024 11:50:40 AM']"
SPY   240725P00542000,put,1.23,1.0400328859995045,1.5149506710007432,-0.628187,1.24,542.0,successful,"[1.23, 1.375, 0.925, 0.355, 0.475, 1.11, 2.065, 2.855, 3.875, 4.085]",1,"['543.1262072239846', '07/25/2024 12:12:58 PM', '07/25/2024 12:19:59 PM', '07/25/2024 12:26:55 PM', '07/25/2024 12:33:53 PM', '07/25/2024 12:40:53 PM', '07/25/2024 12:47:48 PM--TP', '07/25/2024 12:54:43 PMtp', '07/25/2024 01:01:37 PMtp--SUCCESSFUL', '07/25/2024 01:08:34 PM']"
SPY   240725C00541000,call,0.87,0.6800328859995045,1.1549506710007431,0.495977,0.88,541.0,failed,"[0.87, 0.785, 1.09, 1.96, 2.3, 1.03, 0.5, 0.225, 0.005, 0.005]",1,"['543.1262072239846', '07/25/2024 12:11:27 PM', '07/25/2024 12:18:26 PM', '07/25/2024 12:25:23 PM--TP', '07/25/2024 12:32:21 PM', '07/25/2024 12:39:20 PM', '07/25/2024 12:46:17 PM', '07/25/2024 12:53:11 PM--SL', '07/25/2024 01:00:06 PMsl--FAILed', '07/25/2024 01:07:01 PM']"
SPY   240724P00545000,put,1.325,1.2028427737284175,1.5082358394073736,-0.552135,1.33,545.0,successful,"[1.325, 1.485, 1.575, 1.65, 1.64, 1.145, 1.145, 1.085, 0.975, 1.32, 1.43, 1.635, 1.455, 1.61, 1.595, 1.765, 1.8, 2.185, 2.875, 2.64, 2.875, 3.09, 3.17, 3.05, 3.055, 2.54, 3.325, 3.9]",1,"['545.4871498185197', '07/24/2024 09:31:21 AM', '07/24/2024 09:41:56 AM', '07/24/2024 09:52:38 AM', '07/24/2024 10:03:28 AM', '07/24/2024 10:13:27 AM', '07/24/2024 10:23:50 AM', '07/24/2024 10:37:50 AM', '07/24/2024 10:44:33 AM', '07/24/2024 10:51:23 AM', '07/24/2024 10:58:10 AM', '07/24/2024 11:05:06 AM', '07/24/2024 11:12:00 AM', '07/24/2024 11:18:47 AM', '07/24/2024 11:25:37 AM', '07/24/2024 11:32:26 AM', '07/24/2024 11:39:15 AM', '07/24/2024 11:46:00 AM--TP', '07/24/2024 11:52:45 AM', '07/24/2024 11:59:27 AMtp', '07/24/2024 12:06:15 PMtp', '07/24/2024 12:13:03 PM', '07/24/2024 12:19:51 PM', '07/24/2024 12:26:36 PM', '07/24/2024 12:33:23 PM', '07/24/2024 12:40:12 PM', '07/24/2024 12:47:00 PM', '07/24/2024 12:53:54 PM']"
SPY   240725C00540000,call,1.565,1.3750328859995045,1.8499506710007432,0.68559,1.58,540.0,failed,"[1.565, 1.425, 1.875, 2.87, 3.22, 1.655, 1.025, 0.46, 0.025, 0.005]",1,"['543.1262072239846', '07/25/2024 12:12:02 PM', '07/25/2024 12:19:02 PM', '07/25/2024 12:25:59 PM', '07/25/2024 12:32:57 PM', '07/25/2024 12:39:56 PM', '07/25/2024 12:46:53 PM', '07/25/2024 12:53:47 PM--SL', '07/25/2024 01:00:42 PMsl--FAILed--FAILed', '07/25/2024 01:07:38 PM']"
SPY   240724P00546000,put,1.975,1.8528427737284177,2.1582358394073737,-0.690623,1.99,546.0,successful,"[1.975, 2.22, 2.385, 2.385, 2.4, 1.825, 1.925, 1.665, 1.64, 2.075, 2.27, 2.36, 2.305, 2.46, 2.455, 2.635, 2.685, 3.315, 3.955, 3.525, 3.94, 4.06, 4.005, 3.98, 3.81, 3.475, 4.185, 4.87]",1,"['545.4871498185197', '07/24/2024 09:31:47 AM', '07/24/2024 09:42:24 AM', '07/24/2024 09:53:11 AM', '07/24/2024 10:03:56 AM', '07/24/2024 10:13:53 AM', '07/24/2024 10:24:19 AM', '07/24/2024 10:38:07 AM', '07/24/2024 10:44:51 AM', '07/24/2024 10:51:40 AM', '07/24/2024 10:58:27 AM', '07/24/2024 11:05:24 AM', '07/24/2024 11:12:18 AM', '07/24/2024 11:19:04 AM', '07/24/2024 11:25:55 AM', '07/24/2024 11:32:43 AM', '07/24/2024 11:39:32 AM', '07/24/2024 11:46:18 AM', '07/24/2024 11:53:02 AM', '07/24/2024 11:59:44 AM', '07/24/2024 12:06:33 PM', '07/24/2024 12:13:21 PM', '07/24/2024 12:20:08 PM', '07/24/2024 12:26:53 PM', '07/24/2024 12:33:42 PM', '07/24/2024 12:40:30 PM--TP', '07/24/2024 12:47:17 PMtp--SUCCESSFUL--SUCCESSFUL', '07/24/2024 12:54:11 PM']"
SPY   240724C00544000,call,1.455,1.3328427737284176,1.6382358394073735,0.594247,1.46,544.0,failed,"[1.455, 1.135, 1.085, 1.15, 1.065, 1.45, 1.5, 0.965, 1.37, 0.995, 0.915, 0.78, 0.825, 0.735, 0.545, 0.575, 0.505, 0.285, 0.195, 0.275, 0.175, 0.165, 0.135, 0.165, 0.105, 0.205, 0.075, 0.025]",1,"['545.4871498185197', '07/24/2024 09:28:58 AM', '07/24/2024 09:39:25 AM', '07/24/2024 09:50:11 AM', '07/24/2024 10:00:57 AM', '07/24/2024 10:11:16 AM', '07/24/2024 10:21:26 AM', '07/24/2024 10:31:31 AM', '07/24/2024 10:42:58 AM', '07/24/2024 10:49:47 AM', '07/24/2024 10:56:34 AM', '07/24/2024 11:03:26 AM', '07/24/2024 11:10:24 AM', '07/24/2024 11:17:10 AM', '07/24/2024 11:24:01 AM', '07/24/2024 11:30:50 AM', '07/24/2024 11:37:38 AM', '07/24/2024 11:44:25 AM', '07/24/2024 11:51:10 AM', '07/24/2024 11:57:52 AM', '07/24/2024 12:04:38 PM', '07/24/2024 12:11:27 PM', '07/24/2024 12:18:16 PM', '07/24/2024 12:25:01 PM--SL', '07/24/2024 12:31:47 PM', '07/24/2024 12:38:37 PMsl', '07/24/2024 12:45:24 PMsl--FAILed', '07/24/2024 12:52:18 PM']"
SPY   240614C00542000,call,1.725,1.5682096989589298,1.9601854515616053,0.494333,1.73,542.0,failed,"[1.725, 1.175, 1.325, 1.305, 1.115, 1.425, 1.415, 1.385, 1.365, 1.055, 1.185, 1.085, 0.965, 0.975, 1.06, 0.955, 1.185, 1.34, 1.335, 1.285, 1.305, 1.405, 1.215, 1.435, 1.425, 1.355, 1.245, 1.565, 1.435, 1.525, 1.555, 1.435, 1.575, 1.635, 1.62, 1.84, 1.725, 1.81, 1.76, 1.605, 1.785, 1.74, 1.71, 1.505, 0.495, 0.405, 0.405, 0.375, 0.355, 0.405, 0.385, 0.455, 0.575, 0.535, 0.555, 0.555, 0.675, 0.625, 0.535, 0.435, 0.345, 0.315, 0.365, 0.445, 0.505, 0.455, 0.495, 0.505, 0.655, 0.615, 0.485, 0.545, 0.465, 0.405, 0.385, 0.465, 0.515, 0.565, 0.525, 0.625, 0.535, 0.605, 0.665, 0.635, 0.745, 0.735, 0.835, 0.745, 0.745, 0.715, 0.755, 0.785, 0.805, 0.795, 0.615, 0.695, 0.605, 0.665, 0.535, 0.445, 0.515, 0.555, 0.445, 0.405, 0.415, 0.455, 0.675, 0.525, 0.505, 0.475, 0.415, 0.385, 0.445, 0.455, 0.635, 0.465, 0.565, 0.565, 0.445, 0.515, 0.565, 0.615, 0.465, 0.515, 0.52, 0.355, 0.305, 0.255, 0.445, 0.675]",1,"['542.1694543980718', '06/13/2024 07:34:01 AM', '06/13/2024 07:41:34 AM', '06/13/2024 08:11:45 AM', '06/13/2024 08:19:15 AM', '06/13/2024 06:34:05 AM', '06/13/2024 06:41:28 AM', '06/13/2024 06:48:55 AM', '06/13/2024 06:56:22 AM', '06/13/2024 07:03:43 AM', '06/13/2024 07:11:05 AM', '06/13/2024 07:18:32 AM', '06/13/2024 07:25:39 AM', '06/13/2024 07:32:34 AM', '06/13/2024 07:40:03 AM', '06/13/2024 07:47:27 AM', '06/13/2024 07:54:47 AM', '06/13/2024 08:02:14 AM', '06/13/2024 08:09:30 AM', '06/13/2024 08:16:37 AM', '06/13/2024 08:23:44 AM', '06/13/2024 08:30:55 AM', '06/13/2024 08:37:57 AM', '06/13/2024 08:44:54 AM', '06/13/2024 08:51:43 AM', '06/13/2024 08:58:34 AM', '06/13/2024 09:05:26 AM', '06/13/2024 09:12:16 AM', '06/13/2024 09:19:05 AM', '06/13/2024 09:25:55 AM', '06/13/2024 09:32:43 AM', '06/13/2024 09:39:43 AM', '06/13/2024 09:46:42 AM', '06/13/2024 09:53:39 AM', '06/13/2024 10:00:33 AM', '06/13/2024 10:07:28 AM', '06/13/2024 10:14:25 AM', '06/13/2024 10:21:21 AM', '06/13/2024 10:28:22 AM', '06/13/2024 10:35:19 AM', '06/13/2024 10:42:09 AM', '06/13/2024 10:48:54 AM', '06/13/2024 10:55:38 AM', '06/13/2024 11:02:25 AM', '06/14/2024 07:09:04 AM', '06/14/2024 07:12:47 AM', '06/14/2024 07:33:00 AM', '06/14/2024 07:36:22 AM', '06/14/2024 07:39:44 AM', '06/14/2024 07:43:05 AM', '06/14/2024 07:46:29 AM', '06/14/2024 08:08:57 AM', '06/14/2024 08:12:22 AM', '06/14/2024 08:15:44 AM', '06/14/2024 08:19:08 AM', '06/14/2024 08:22:32 AM', '06/14/2024 06:32:41 AM', '06/14/2024 06:36:03 AM', '06/14/2024 06:39:23 AM', '06/14/2024 08:42:46 AM', '06/14/2024 08:46:08 AM', '06/14/2024 06:49:31 AM', '06/14/2024 06:52:54 AM', '06/14/2024 06:56:19 AM', '06/14/2024 06:59:41 AM', '06/14/2024 07:03:04 AM', '06/14/2024 07:06:28 AM', '06/14/2024 07:09:49 AM', '06/14/2024 07:13:11 AM', '06/14/2024 07:16:33 AM', '06/14/2024 07:19:56 AM', '06/14/2024 07:23:18 AM', '06/14/2024 07:26:41 AM', '06/14/2024 07:30:04 AM', '06/14/2024 07:33:46 AM', '06/14/2024 07:37:11 AM', '06/14/2024 07:40:35 AM', '06/14/2024 07:44:14 AM', '06/14/2024 07:48:25 AM', '06/14/2024 07:52:41 AM', '06/14/2024 07:56:16 AM', '06/14/2024 07:59:42 AM', '06/14/2024 08:03:08 AM', '06/14/2024 08:06:31 AM', '06/14/2024 08:09:57 AM', '06/14/2024 08:13:23 AM', '06/14/2024 08:16:47 AM', '06/14/2024 08:20:11 AM', '06/14/2024 08:23:33 AM', '06/14/2024 08:26:55 AM', '06/14/2024 08:30:20 AM', '06/14/2024 08:33:44 AM', '06/14/2024 08:37:08 AM', '06/14/2024 08:40:35 AM', '06/14/2024 08:43:59 AM', '06/14/2024 08:47:25 AM', '06/14/2024 08:50:50 AM', '06/14/2024 08:54:15 AM', '06/14/2024 08:57:41 AM', '06/14/2024 09:01:09 AM', '06/14/2024 09:04:40 AM', '06/14/2024 09:08:06 AM', '06/14/2024 09:11:33 AM', '06/14/2024 09:15:03 AM', '06/14/2024 09:18:31 AM', '06/14/2024 09:21:54 AM', '06/14/2024 09:25:18 AM', '06/14/2024 09:28:42 AM', '06/14/2024 09:32:04 AM', '06/14/2024 09:35:26 AM', '06/14/2024 09:38:49 AM', '06/14/2024 09:42:30 AM', '06/14/2024 09:46:30 AM', '06/14/2024 09:50:24 AM', '06/14/2024 09:54:33 AM', '06/14/2024 09:58:29 AM', '06/14/2024 10:03:33 AM', '06/14/2024 10:08:39 AM', '06/14/2024 10:13:32 AM', '06/14/2024 10:17:59 AM', '06/14/2024 10:22:17 AM', '06/14/2024 10:26:32 AM', '06/14/2024 10:30:54 AM', '06/14/2024 10:35:00 AM', '06/14/2024 10:39:40 AM', '06/14/2024 10:43:51 AM', '06/14/2024 10:48:54 AM', '06/14/2024 10:54:06 AM', '06/14/2024 10:58:39 AM--FAILed--FAILed--FAILed', '06/14/2024 11:03:34 AM']"
SPY   240729P00546000,put,1.905,1.6027565658752667,2.3583651511871,-0.539012,1.91,546.0,failed,"[1.905, 1.45, 1.655, 1.695, 1.445, 1.215, 1.155, 1.115]",1,"['544.561659129629', '07/29/2024 06:46:19 AM', '07/29/2024 06:49:45 AM', '07/29/2024 06:53:12 AM', '07/29/2024 06:56:41 AM', '07/29/2024 07:00:10 AM', '07/29/2024 07:03:39 AM--FAILed--FAILed--FAILed', '07/29/2024 07:07:08 AM']"
SPY   240729P00545000,put,1.445,1.1427565658752667,1.8983651511871,-0.446624,1.45,545.0,failed,"[1.445, 1.045, 1.215, 1.255, 1.045, 0.855, 0.815, 0.765]",1,"['544.561659129629', '07/29/2024 06:46:17 AM', '07/29/2024 06:49:43 AM', '07/29/2024 06:53:10 AM', '07/29/2024 06:56:38 AM', '07/29/2024 07:00:08 AM', '07/29/2024 07:03:37 AM--FAILed--FAILed--FAILed', '07/29/2024 07:07:06 AM']"
SPY   240812C00533000,call,1.745,1.4387015889046166,2.2044476166430758,0.497277,1.75,533.0,failed,"[1.745, 1.145, 1.185, 1.365, 1.835, 1.825, 2.195, 2.41, 2.565, 2.61, 2.825, 2.81, 2.85, 2.895, 2.475, 1.435, 1.415, 1.365, 1.665, 2.06, 2.15, 2.05, 1.91, 1.98, 2.03, 1.985, 2.15, 1.81, 1.255, 1.225, 1.125, 1.535, 1.28, 1.43, 1.34, 1.1, 0.765, 0.785, 0.725, 0.915, 0.975, 0.745, 0.675, 0.775, 0.695, 0.805, 0.72, 0.725, 0.535, 0.585, 0.595, 0.285, 0.215, 0.125, 0.48, 0.135]",1,"['532.7577169704035', '08/12/2024 06:49:09 AM', '08/12/2024 06:56:19 AM', '08/12/2024 07:03:32 AM', '08/12/2024 07:10:46 AM', '08/12/2024 07:17:59 AM', '08/12/2024 07:25:05 AM', '08/12/2024 07:32:14 AM', '08/12/2024 07:39:26 AM', '08/12/2024 07:46:34 AM', '08/12/2024 07:53:43 AM', '08/12/2024 08:00:56 AM', '08/12/2024 08:08:06 AM', '08/12/2024 08:15:16 AM', '08/12/2024 08:22:25 AM', '08/12/2024 08:29:28 AM', '08/12/2024 08:36:38 AM', '08/12/2024 08:43:42 AM', '08/12/2024 08:50:39 AM', '08/12/2024 08:57:32 AM', '08/12/2024 09:04:32 AM', '08/12/2024 09:11:28 AM', '08/12/2024 09:18:26 AM', '08/12/2024 09:25:25 AM', '08/12/2024 09:32:27 AM', '08/12/2024 09:39:23 AM', '08/12/2024 09:46:13 AM', '08/12/2024 09:53:02 AM', '08/12/2024 09:59:55 AM', '08/12/2024 10:06:46 AM', '08/12/2024 10:13:35 AM', '08/12/2024 10:20:22 AM', '08/12/2024 10:27:21 AM', '08/12/2024 10:34:16 AM', '08/12/2024 10:41:06 AM', '08/12/2024 10:47:54 AM', '08/12/2024 10:54:43 AM', '08/12/2024 11:01:33 AM', '08/12/2024 11:08:24 AM', '08/12/2024 11:15:18 AM', '08/12/2024 11:22:13 AM', '08/12/2024 11:29:15 AM', '08/12/2024 11:36:15 AM', '08/12/2024 11:43:09 AM', '08/12/2024 11:50:08 AM', '08/12/2024 11:57:06 AM', '08/12/2024 12:04:07 PM', '08/12/2024 12:11:11 PM', '08/12/2024 12:18:13 PM', '08/12/2024 12:25:11 PM', '08/12/2024 12:32:17 PM--SL', '08/12/2024 12:39:22 PMsl', '08/12/2024 12:46:25 PMsl', '08/12/2024 12:53:19 PM', '08/12/2024 01:00:24 PM', '08/12/2024 01:07:28 PM']"
SPY   240603C00526000,call,1.78,1.338560233746448,2.6628795325071044,0.701256,1.79,526.0,failed,"[1.78, 1.415, 1.245, 1.075, 1.035, 0.985, 0.925, 0.815, 0.555, 0.375, 0.325, 0.415, 0.345, 0.325, 0.285, 0.185, 0.305, 0.345, 0.595, 0.615, 0.665, 0.485, 0.475, 0.645, 0.355, 0.615, 0.505, 0.455, 0.745, 0.575, 0.375, 0.615, 0.485, 0.525, 0.775, 0.685, 0.695, 0.415, 0.56]",2,"['526.4142409349857', '06/03/2024 07:51:35 AM', '06/03/2024 08:22:51 AM', '06/03/2024 08:33:25 AM', '06/03/2024 06:40:39 AM', '06/03/2024 06:48:50 AM', '06/03/2024 06:58:39 AM', '06/03/2024 07:07:07 AM', '06/03/2024 07:15:39 AM--SL', '06/03/2024 07:23:50 AMsl', '06/03/2024 07:31:59 AM', '06/03/2024 07:40:07 AM', '06/03/2024 07:48:21 AM', '06/03/2024 07:56:24 AM', '06/03/2024 08:04:34 AM', '06/03/2024 08:11:49 AM', '06/03/2024 08:18:37 AM', '06/03/2024 08:25:47 AM', '06/03/2024 08:32:33 AM', '06/03/2024 08:39:36 AM', '06/03/2024 08:47:04 AM', '06/03/2024 08:54:09 AM', '06/03/2024 09:01:17 AM', '06/03/2024 09:08:22 AM', '06/03/2024 09:15:12 AM', '06/03/2024 09:22:06 AM', '06/03/2024 09:28:58 AM', '06/03/2024 09:35:46 AM', '06/03/2024 09:42:32 AM', '06/03/2024 09:49:11 AM', '06/03/2024 09:55:40 AM', '06/03/2024 10:02:10 AM', '06/03/2024 10:08:39 AM', '06/03/2024 10:15:07 AM', '06/03/2024 10:21:35 AM', '06/03/2024 10:28:03 AM', '06/03/2024 10:34:32 AM', '06/03/2024 10:41:02 AM', '06/03/2024 10:47:29 AM']"
