Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
43,Exit Long,SL,2020-01-25 03:00,158.9,5,-16.41,-2.02,8.99,0.0,12.42,1.53,16.33,2.01
42,Exit Short,Close,2020-01-24 17:15,162.15,5,15.49,1.87,25.4,0.0,47.72,5.77,4.88,0.59
41,Exit Long,Close,2020-01-23 04:30,165.28,5,-8.37,-1.0,9.91,0.0,23.37,2.8,12.88,1.54
40,Exit Short,Close,2020-01-20 21:45,166.92,5,-0.42,-0.05,18.28,0.0,26.77,3.21,5.58,0.67
39,Exit Long,Close,2020-01-19 14:15,166.87,5,5.58,0.67,18.7,0.0,69.17,8.35,7.03,0.85
38,Exit Long,TP,2020-01-14 19:30,160.7,5,72.9,9.98,13.11,0.01,72.98,9.99,0.37,0.05
37,Exit Short,SL,2020-01-14 03:45,146.62,5,-14.55,-2.02,-59.78,0.0,7.03,0.98,14.47,2.01
36,Exit Short,SL,2020-01-13 02:15,146.19,5,-14.49,-2.02,-45.24,0.0,2.03,0.28,14.42,2.01
35,Exit Long,Close,2020-01-12 03:00,143.32,5,18.51,2.65,-30.74,0.0,42.13,6.04,5.02,0.72
34,Exit Short,Close,2020-01-10 15:45,139.59,5,12.01,1.69,-49.25,0.0,33.93,4.78,1.47,0.21
33,Exit Long,SL,2020-01-08 06:00,143.92,5,-14.85,-2.02,-61.26,0.0,0.23,0.03,14.77,2.01
32,Exit Long,SL,2020-01-08 00:45,141.84,5,-14.64,-2.02,-46.42,0.0,1.33,0.18,14.57,2.01
31,Exit Short,SL,2020-01-07 22:30,143.8,5,-14.24,-2.02,-31.77,0.0,11.33,1.61,14.17,2.01
30,Exit Long,Close,2020-01-07 16:30,140.98,5,9.61,1.38,-17.53,0.0,31.03,4.46,4.37,0.63
29,Exit Short,SL,2020-01-06 04:30,137.19,5,-13.59,-2.02,-27.14,0.0,1.63,0.24,13.52,2.01
28,Exit Long,Close,2020-01-06 01:30,134.5,5,26.47,4.1,-13.55,0.0,44.89,6.95,2.66,0.41
27,Exit Short,Close,2020-01-03 08:15,129.18,5,3.22,0.5,-40.02,0.0,20.29,3.12,4.71,0.73
26,Exit Long,Close,2020-01-02 01:30,129.85,5,-6.73,-1.03,-43.24,0.0,8.88,1.35,8.22,1.25
25,Exit Short,Close,2020-01-01 15:00,131.17,5,-5.38,-0.83,-36.51,0.0,9.78,1.5,8.87,1.36
24,Exit Short,SL,2019-12-31 17:15,133.51,5,-13.23,-2.02,-31.13,0.0,3.43,0.52,13.17,2.01
23,Exit Long,Close,2019-12-30 18:00,130.89,5,23.27,3.69,-17.9,0.0,60.14,9.53,2.26,0.36
22,Exit Short,Close,2019-12-28 02:15,126.21,5,-4.18,-0.67,-41.17,0.0,16.94,2.7,8.36,1.33
21,Exit Long,SL,2019-12-27 00:45,125.76,5,-12.98,-2.02,-37.0,0.0,20.49,3.19,12.91,2.01
20,Exit Short,Close,2019-12-26 19:30,128.33,5,4.22,0.65,-24.02,0.0,30.94,4.79,2.41,0.37
19,Exit Long,Close,2019-12-23 21:00,129.2,5,2.72,0.42,-28.24,0.0,32.24,5.01,3.21,0.5
18,Exit Short,SL,2019-12-20 17:15,128.51,5,-12.73,-2.02,-30.96,0.0,0.19,0.03,12.66,2.01
17,Exit Short,SL,2019-12-19 18:45,128.42,5,-12.73,-2.02,-18.23,0.0,0.44,0.07,12.66,2.01
16,Exit Long,Close,2019-12-19 14:15,125.9,5,-2.13,-0.34,-5.51,0.0,42.19,6.68,3.26,0.52
15,Exit Short,Close,2019-12-18 18:45,126.3,5,8.87,1.39,-3.38,0.0,60.69,9.47,7.06,1.1
14,Exit Short,TP,2019-12-17 17:15,127.13,5,70.52,9.98,-12.25,0.01,70.58,9.99,4.52,0.64
13,Exit Long,Close,2019-12-16 06:45,141.26,5,-10.99,-1.53,-82.77,0.0,0.13,0.02,14.22,1.98
12,Exit Short,Close,2019-12-15 11:15,143.43,5,-2.19,-0.31,-71.78,0.0,15.58,2.18,4.97,0.7
11,Exit Long,Close,2019-12-14 12:00,143.02,5,-5.24,-0.73,-69.58,0.0,8.73,1.21,11.57,1.61
10,Exit Short,Close,2019-12-12 13:30,144.04,5,19.0,2.57,-64.34,0.0,44.03,5.95,2.67,0.36
9,Exit Long,Close,2019-12-09 19:30,147.87,5,-2.2,-0.3,-83.34,0.0,39.78,5.36,8.72,1.18
8,Exit Short,Close,2019-12-08 13:30,148.28,5,-5.35,-0.73,-81.15,0.0,6.08,0.83,7.32,0.99
7,Exit Long,Close,2019-12-07 23:15,147.24,5,-4.4,-0.59,-75.8,0.0,6.98,0.94,12.22,1.65
6,Exit Short,SL,2019-12-05 15:00,148.83,5,-14.75,-2.02,-71.4,0.0,10.63,1.46,14.67,2.01
5,Exit Long,SL,2019-12-04 23:15,147.21,5,-15.2,-2.02,-56.65,0.0,0.12,0.02,15.13,2.01
4,Exit Short,SL,2019-12-04 15:45,150.84,5,-14.95,-2.02,-41.45,0.0,24.53,3.32,14.87,2.01
3,Exit Long,SL,2019-12-02 08:15,147.59,5,-15.25,-2.02,-26.5,0.0,6.87,0.91,15.18,2.01
2,Exit Short,Close,2019-12-01 17:15,150.61,5,4.55,0.6,-11.26,0.0,30.17,3.98,4.83,0.64
1,Exit Long,SL,2019-11-30 00:00,152.91,5,-15.8,-2.03,-15.8,0.0,6.72,0.86,15.73,2.02
