Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
1690,Exit Long,Close,2025-02-11 19:30,2637.90,5,-105.95,-0.80,17656.63,-0.01,328.32,2.47,173.58,1.31
1690,Entry Long,Buy,2025-02-10 18:45,2658.56,5,-105.95,-0.80,17656.63,-0.01,328.32,2.47,173.58,1.31
1689,Exit Short,SL,2025-02-10 01:30,2641.49,5,-261.62,-2.02,17762.58,-0.03,57.16,0.44,260.29,2.01
1689,Entry Short,Sell,2025-02-10 00:45,2589.69,5,-261.62,-2.02,17762.58,-0.03,57.16,0.44,260.29,2.01
1688,Exit Long,SL,2025-02-09 16:30,2612.58,5,-269.24,-2.02,18024.20,-0.03,34.77,0.26,267.93,2.01
1688,Entry Long,Buy,2025-02-09 06:45,2665.90,5,-269.24,-2.02,18024.20,-0.03,34.77,0.26,267.93,2.01
1687,Exit Short,Close,2025-02-09 06:45,2665.90,5,60.28,0.45,18293.44,0.01,587.71,4.39,123.89,0.92
1687,Entry Short,Sell,2025-02-07 20:15,2678.49,5,60.28,0.45,18293.44,0.01,587.71,4.39,123.89,0.92
1686,Exit Long,SL,2025-02-07 18:00,2725.82,5,-280.90,-2.02,18233.16,-0.03,0,0.00,279.54,2.01
1686,Entry Long,Buy,2025-02-07 17:15,2781.45,5,-280.90,-2.02,18233.16,-0.03,0,0.00,279.54,2.01
1685,Exit Short,Close,2025-02-07 17:15,2781.45,5,-24.53,-0.18,18514.06,0.00,634.11,4.57,105.44,0.76
1685,Entry Short,Sell,2025-02-06 15:45,2777.10,5,-24.53,-0.18,18514.06,0.00,634.11,4.57,105.44,0.76
1684,Exit Long,SL,2025-02-06 15:00,2772.33,5,-285.70,-2.02,18538.59,-0.03,141.19,1.00,284.31,2.01
1684,Entry Long,Buy,2025-02-06 06:45,2828.91,5,-285.70,-2.02,18538.59,-0.03,141.19,1.00,284.31,2.01
1683,Exit Long,SL,2025-02-05 18:45,2742.60,5,-282.67,-2.02,18824.29,-0.03,145.60,1.04,281.30,2.01
1683,Entry Long,Buy,2025-02-05 14:15,2798.58,5,-282.67,-2.02,18824.29,-0.03,145.60,1.04,281.30,2.01
1682,Exit Short,SL,2025-02-05 01:30,2718.81,5,-269.24,-2.02,19106.96,-0.03,49.72,0.37,267.88,2.01
1682,Entry Short,Sell,2025-02-05 00:45,2665.50,5,-269.24,-2.02,19106.96,-0.03,49.72,0.37,267.88,2.01
1681,Exit Long,SL,2025-02-04 22:30,2788.30,5,-287.37,-2.02,19376.21,-0.03,40.78,0.29,285.97,2.01
1681,Entry Long,Buy,2025-02-04 21:45,2845.21,5,-287.37,-2.02,19376.21,-0.03,40.78,0.29,285.97,2.01
1680,Exit Short,SL,2025-02-04 13:30,2767.36,5,-274.09,-2.02,19663.57,-0.03,187.69,1.38,272.71,2.01
1680,Entry Short,Sell,2025-02-04 10:30,2713.09,5,-274.09,-2.02,19663.57,-0.03,187.69,1.38,272.71,2.01
1679,Exit Long,Close,2025-02-04 10:30,2713.09,5,126.25,0.94,19937.66,0.01,1158.86,8.62,131.74,0.98
1679,Entry Long,Buy,2025-02-03 19:30,2687.30,5,126.25,0.94,19937.66,0.01,1158.86,8.62,131.74,0.98
1678,Exit Short,TP,2025-02-03 04:30,2674.92,5,1483.28,9.98,19811.41,0.15,1484.61,9.99,90.74,0.61
1678,Entry Short,Sell,2025-02-02 20:15,2972.14,5,1483.28,9.98,19811.41,0.15,1484.61,9.99,90.74,0.61
1677,Exit Short,TP,2025-02-02 20:15,2977.49,5,1651.06,9.98,18328.14,0.16,1652.55,9.99,114.10,0.69
1677,Entry Short,Sell,2025-02-01 00:00,3308.33,5,1651.06,9.98,18328.14,0.16,1652.55,9.99,114.10,0.69
1676,Exit Long,Close,2025-02-01 00:00,3308.33,5,526.19,3.29,16677.08,0.05,1168.15,7.29,128.80,0.80
1676,Entry Long,Buy,2025-01-30 06:45,3202.44,5,526.19,3.29,16677.08,0.05,1168.15,7.29,128.80,0.80
1675,Exit Long,SL,2025-01-29 15:45,3091.93,5,-318.67,-2.02,16150.89,-0.03,0.92,0.01,317.13,2.01
1675,Entry Long,Buy,2025-01-29 10:30,3155.04,5,-318.67,-2.02,16150.89,-0.03,0.92,0.01,317.13,2.01
1674,Exit Short,SL,2025-01-29 06:45,3132.40,5,-310.20,-2.02,16469.56,-0.03,163.36,1.06,308.64,2.01
1674,Entry Short,Sell,2025-01-29 00:00,3070.98,5,-310.20,-2.02,16469.56,-0.03,163.36,1.06,308.64,2.01
1673,Exit Long,SL,2025-01-28 23:15,3108.26,5,-320.34,-2.02,16779.76,-0.03,249.81,1.58,318.79,2.01
1673,Entry Long,Buy,2025-01-28 01:30,3171.70,5,-320.34,-2.02,16779.76,-0.03,249.81,1.58,318.79,2.01
1672,Exit Short,Close,2025-01-28 01:30,3171.70,5,628.47,3.81,17100.10,0.06,1387.70,8.41,54.20,0.33
1672,Entry Short,Sell,2025-01-27 00:45,3298.04,5,628.47,3.81,17100.10,0.06,1387.70,8.41,54.20,0.33
1671,Exit Long,Close,2025-01-27 00:45,3298.04,5,-221.82,-1.33,16471.64,-0.02,104.63,0.63,312.42,1.87
1671,Entry Long,Buy,2025-01-25 18:45,3341.74,5,-221.82,-1.33,16471.64,-0.02,104.63,0.63,312.42,1.87
1670,Exit Short,Close,2025-01-25 18:45,3341.74,5,-168.93,-1.02,16693.46,-0.02,208.80,1.26,202.75,1.23
1670,Entry Short,Sell,2025-01-25 02:15,3308.62,5,-168.93,-1.02,16693.46,-0.02,208.80,1.26,202.75,1.23
1669,Exit Long,Close,2025-01-25 02:15,3308.62,5,-43.61,-0.26,16862.38,0.00,564.89,3.41,215.36,1.30
1669,Entry Long,Buy,2025-01-24 01:30,3316.68,5,-43.61,-0.26,16862.38,0.00,564.89,3.41,215.36,1.30
1668,Exit Short,Close,2025-01-24 01:30,3316.68,5,-246.19,-1.51,16905.99,-0.02,453.87,2.78,323.08,1.98
1668,Entry Short,Sell,2025-01-22 21:45,3268.10,5,-246.19,-1.51,16905.99,-0.02,453.87,2.78,323.08,1.98
1667,Exit Long,SL,2025-01-22 10:30,3286.61,5,-338.72,-2.02,17152.19,-0.03,59.72,0.36,337.08,2.01
1667,Entry Long,Buy,2025-01-21 21:00,3353.69,5,-338.72,-2.02,17152.19,-0.03,59.72,0.36,337.08,2.01
1666,Exit Short,SL,2025-01-21 12:45,3289.11,5,-325.76,-2.02,17490.91,-0.03,70.99,0.44,324.11,2.01
1666,Entry Short,Sell,2025-01-21 08:15,3224.61,5,-325.76,-2.02,17490.91,-0.03,70.99,0.44,324.11,2.01
1665,Exit Long,SL,2025-01-20 15:00,3305.06,5,-340.64,-2.02,17816.66,-0.03,95.71,0.57,338.99,2.01
1665,Entry Long,Buy,2025-01-20 12:00,3372.52,5,-340.64,-2.02,17816.66,-0.03,95.71,0.57,338.99,2.01
1664,Exit Short,SL,2025-01-20 05:15,3257.28,5,-322.58,-2.02,18157.30,-0.03,259.20,1.62,320.95,2.01
1664,Entry Short,Sell,2025-01-20 03:00,3193.41,5,-322.58,-2.02,18157.30,-0.03,259.20,1.62,320.95,2.01
1663,Exit Long,SL,2025-01-20 00:00,3312.59,5,-341.40,-2.02,18479.88,-0.03,346.16,2.05,339.74,2.01
1663,Entry Long,Buy,2025-01-19 17:15,3380.20,5,-341.40,-2.02,18479.88,-0.03,346.16,2.05,339.74,2.01
1662,Exit Short,Close,2025-01-19 17:15,3380.20,5,-94.87,-0.56,18821.27,-0.01,1159.67,6.90,173.78,1.03
1662,Entry Short,Sell,2025-01-18 06:45,3361.90,5,-94.87,-0.56,18821.27,-0.01,1159.67,6.90,173.78,1.03
1661,Exit Long,Close,2025-01-18 06:45,3361.90,5,-200.53,-1.18,18916.14,-0.02,615.90,3.62,258.35,1.52
1661,Entry Long,Buy,2025-01-17 12:00,3401.33,5,-200.53,-1.18,18916.14,-0.02,615.90,3.62,258.35,1.52
1660,Exit Short,SL,2025-01-17 04:30,3387.06,5,-335.45,-2.02,19116.68,-0.03,286.24,1.72,333.76,2.01
1660,Entry Short,Sell,2025-01-16 12:00,3320.64,5,-335.45,-2.02,19116.68,-0.03,286.24,1.72,333.76,2.01
1659,Exit Long,SL,2025-01-16 06:00,3364.07,5,-346.70,-2.02,19452.13,-0.03,129.58,0.75,345.02,2.01
1659,Entry Long,Buy,2025-01-15 23:15,3432.73,5,-346.70,-2.02,19452.13,-0.03,129.58,0.75,345.02,2.01
1658,Exit Long,TP,2025-01-15 23:15,3465.81,5,1572.09,9.98,19798.83,0.15,1573.82,9.99,103.43,0.66
1658,Entry Long,Buy,2025-01-14 03:45,3150.73,5,1572.09,9.98,19798.83,0.15,1573.82,9.99,103.43,0.66
1657,Exit Short,Close,2025-01-14 03:45,3150.73,5,251.27,1.57,18226.74,0.02,1506.50,9.41,38.45,0.24
1657,Entry Short,Sell,2025-01-13 09:45,3201.62,5,251.27,1.57,18226.74,0.02,1506.50,9.41,38.45,0.24
1656,Exit Long,SL,2025-01-13 07:30,3221.76,5,-332.05,-2.02,17975.46,-0.03,252.36,1.54,330.44,2.01
1656,Entry Long,Buy,2025-01-12 20:15,3287.52,5,-332.05,-2.02,17975.46,-0.03,252.36,1.54,330.44,2.01
1655,Exit Short,Close,2025-01-12 20:15,3287.52,5,-286.76,-1.77,18307.52,-0.03,0,0.00,322.07,1.99
1655,Entry Short,Sell,2025-01-12 12:00,3230.82,5,-286.76,-1.77,18307.52,-0.03,0,0.00,322.07,1.99
1654,Exit Long,SL,2025-01-12 12:00,3232.31,5,-333.12,-2.02,18594.28,-0.03,103.45,0.63,331.50,2.01
1654,Entry Long,Buy,2025-01-11 23:15,3298.28,5,-333.12,-2.02,18594.28,-0.03,103.45,0.63,331.50,2.01
1653,Exit Short,Close,2025-01-11 23:15,3298.28,5,-298.02,-1.84,18927.39,-0.03,108.23,0.67,303.67,1.87
1653,Entry Short,Sell,2025-01-11 06:00,3239.33,5,-298.02,-1.84,18927.39,-0.03,108.23,0.67,303.67,1.87
1652,Exit Long,SL,2025-01-10 16:30,3234.32,5,-333.32,-2.02,19225.41,-0.03,96.70,0.59,331.70,2.01
1652,Entry Long,Buy,2025-01-10 10:30,3300.33,5,-333.32,-2.02,19225.41,-0.03,96.70,0.59,331.70,2.01
1651,Exit Short,SL,2025-01-10 05:15,3258.12,5,-322.68,-2.02,19558.73,-0.03,38.15,0.24,321.05,2.01
1651,Entry Short,Sell,2025-01-09 23:15,3194.23,5,-322.68,-2.02,19558.73,-0.03,38.15,0.24,321.05,2.01
1650,Exit Short,SL,2025-01-09 18:45,3314.63,5,-328.28,-2.02,19881.40,-0.03,33.78,0.21,326.62,2.01
1650,Entry Short,Sell,2025-01-09 17:15,3249.63,5,-328.28,-2.02,19881.40,-0.03,33.78,0.21,326.62,2.01
1649,Exit Short,SL,2025-01-08 21:00,3327.36,5,-329.54,-2.02,20209.69,-0.03,16.87,0.10,327.88,2.01
1649,Entry Short,Sell,2025-01-08 20:15,3262.11,5,-329.54,-2.02,20209.69,-0.03,16.87,0.10,327.88,2.01
1648,Exit Short,TP,2025-01-08 19:30,3270.37,5,1813.45,9.98,20539.23,0.18,1815.08,9.99,57.57,0.32
1648,Entry Short,Sell,2025-01-07 15:00,3633.75,5,1813.45,9.98,20539.23,0.18,1815.08,9.99,57.57,0.32
1647,Exit Long,SL,2025-01-06 20:15,3657.25,5,-376.89,-2.02,18725.78,-0.04,60.08,0.32,375.07,2.01
1647,Entry Long,Buy,2025-01-06 18:45,3731.89,5,-376.89,-2.02,18725.78,-0.04,60.08,0.32,375.07,2.01
1646,Exit Long,TP,2025-01-06 18:45,3730.79,5,1692.29,9.98,19102.68,0.17,1694.15,9.99,80.60,0.48
1646,Entry Long,Buy,2025-01-02 03:45,3391.62,5,1692.29,9.98,19102.68,0.17,1694.15,9.99,80.60,0.48
1645,Exit Short,Close,2025-01-02 03:45,3391.62,5,-172.92,-1.03,17410.39,-0.02,223.77,1.33,238.13,1.42
1645,Entry Short,Sell,2024-12-31 21:45,3357.71,5,-172.92,-1.03,17410.39,-0.02,223.77,1.33,238.13,1.42
1644,Exit Long,Close,2024-12-31 21:45,3357.71,5,-169.07,-1.00,17583.31,-0.02,304.05,1.79,314.60,1.86
1644,Entry Long,Buy,2024-12-31 13:30,3390.85,5,-169.07,-1.00,17583.31,-0.02,304.05,1.79,314.60,1.86
1643,Exit Short,SL,2024-12-30 23:15,3411.47,5,-337.88,-2.02,17752.39,-0.03,210.18,1.26,336.17,2.01
1643,Entry Short,Sell,2024-12-30 16:30,3344.57,5,-337.88,-2.02,17752.39,-0.03,210.18,1.26,336.17,2.01
1642,Exit Long,SL,2024-12-30 16:30,3341.25,5,-344.33,-2.02,18090.27,-0.03,120.50,0.71,342.65,2.01
1642,Entry Long,Buy,2024-12-30 04:30,3409.44,5,-344.33,-2.02,18090.27,-0.03,120.50,0.71,342.65,2.01
1641,Exit Short,SL,2024-12-30 03:45,3429.23,5,-339.60,-2.02,18434.59,-0.03,185.12,1.10,337.88,2.01
1641,Entry Short,Sell,2024-12-29 19:30,3361.99,5,-339.60,-2.02,18434.59,-0.03,185.12,1.10,337.88,2.01
1640,Exit Long,Close,2024-12-29 19:30,3361.99,5,-158.23,-0.93,18774.19,-0.02,171.00,1.01,245.50,1.45
1640,Entry Long,Buy,2024-12-28 20:15,3392.96,5,-158.23,-0.93,18774.19,-0.02,171.00,1.01,245.50,1.45
1639,Exit Short,SL,2024-12-28 17:15,3390.11,5,-335.76,-2.02,18932.41,-0.03,84.19,0.51,334.06,2.01
1639,Entry Short,Sell,2024-12-27 18:45,3323.63,5,-335.76,-2.02,18932.41,-0.03,84.19,0.51,334.06,2.01
1638,Exit Long,SL,2024-12-27 17:15,3349.07,5,-345.13,-2.02,19268.17,-0.03,21.19,0.12,343.46,2.01
1638,Entry Long,Buy,2024-12-27 14:15,3417.42,5,-345.13,-2.02,19268.17,-0.03,21.19,0.12,343.46,2.01
1637,Exit Short,Close,2024-12-27 14:15,3417.42,5,-172.15,-1.02,19613.30,-0.02,403.01,2.38,303.34,1.79
1637,Entry Short,Sell,2024-12-26 10:30,3383.67,5,-172.15,-1.02,19613.30,-0.02,403.01,2.38,303.34,1.79
1636,Exit Long,Close,2024-12-26 10:30,3383.67,5,-303.66,-1.76,19785.45,-0.03,514.73,2.99,307.92,1.79
1636,Entry Long,Buy,2024-12-24 16:30,3443.72,5,-303.66,-1.76,19785.45,-0.03,514.73,2.99,307.92,1.79
1635,Exit Long,SL,2024-12-24 04:30,3373.37,5,-347.66,-2.02,20089.12,-0.03,115.93,0.67,345.97,2.01
1635,Entry Long,Buy,2024-12-24 00:00,3442.22,5,-347.66,-2.02,20089.12,-0.03,115.93,0.67,345.97,2.01
1634,Exit Short,Close,2024-12-24 00:00,3442.22,5,-195.32,-1.15,20436.78,-0.02,943.45,5.54,274.80,1.61
1634,Entry Short,Sell,2024-12-21 15:00,3403.84,5,-195.32,-1.15,20436.78,-0.02,943.45,5.54,274.80,1.61
1633,Exit Long,Close,2024-12-21 15:00,3403.84,5,-132.62,-0.77,20632.10,-0.01,618.69,3.61,194.01,1.13
1633,Entry Long,Buy,2024-12-20 21:00,3429.68,5,-132.62,-0.77,20632.10,-0.01,618.69,3.61,194.01,1.13
1632,Exit Short,SL,2024-12-20 16:30,3273.69,5,-324.19,-2.02,20764.72,-0.03,545.90,3.40,322.55,2.01
1632,Entry Short,Sell,2024-12-20 12:45,3209.50,5,-324.19,-2.02,20764.72,-0.03,545.90,3.40,322.55,2.01
1631,Exit Short,TP,2024-12-20 12:45,3237.03,5,1794.98,9.98,21088.91,0.18,1796.60,9.99,197.75,1.10
1631,Entry Short,Sell,2024-12-19 18:00,3596.71,5,1794.98,9.98,21088.91,0.18,1796.60,9.99,197.75,1.10
1630,Exit Short,SL,2024-12-19 05:15,3631.03,5,-359.60,-2.02,19293.92,-0.04,39.87,0.22,357.78,2.01
1630,Entry Short,Sell,2024-12-19 04:30,3559.83,5,-359.60,-2.02,19293.92,-0.04,39.87,0.22,357.78,2.01
1629,Exit Short,TP,2024-12-19 04:30,3557.13,5,1972.45,9.98,19653.52,0.19,1974.22,9.99,157.18,0.80
1629,Entry Short,Sell,2024-12-17 19:30,3952.37,5,1972.45,9.98,19653.52,0.19,1974.22,9.99,157.18,0.80
1628,Exit Long,SL,2024-12-17 02:15,4002.63,5,-412.49,-2.02,17681.07,-0.04,126.31,0.62,410.49,2.01
1628,Entry Long,Buy,2024-12-16 21:00,4084.32,5,-412.49,-2.02,17681.07,-0.04,126.31,0.62,410.49,2.01
1627,Exit Short,SL,2024-12-16 19:30,3981.99,5,-394.34,-2.02,18093.57,-0.04,106.50,0.55,392.35,2.01
1627,Entry Short,Sell,2024-12-16 15:00,3903.91,5,-394.34,-2.02,18093.57,-0.04,106.50,0.55,392.35,2.01
1626,Exit Long,Close,2024-12-16 15:00,3903.91,5,-27.61,-0.14,18487.91,0.00,579.10,2.96,334.20,1.71
1626,Entry Long,Buy,2024-12-15 20:15,3908.65,5,-27.61,-0.14,18487.91,0.00,579.10,2.96,334.20,1.71
1625,Exit Short,Close,2024-12-15 20:15,3908.65,5,-250.13,-1.30,18515.52,-0.02,183.22,0.95,298.08,1.54
1625,Entry Short,Sell,2024-12-14 15:45,3859.40,5,-250.13,-1.30,18515.52,-0.02,183.22,0.95,298.08,1.54
1624,Exit Long,Close,2024-12-14 15:45,3859.40,5,803.17,4.34,18765.65,0.08,1442.80,7.80,22.45,0.12
1624,Entry Long,Buy,2024-12-11 12:45,3698.01,5,803.17,4.34,18765.65,0.08,1442.80,7.80,22.45,0.12
1623,Exit Short,Close,2024-12-11 12:45,3698.01,5,89.24,0.48,17962.48,0.01,1037.99,5.59,325.31,1.75
1623,Entry Short,Sell,2024-12-10 00:00,3716.60,5,89.24,0.48,17962.48,0.01,1037.99,5.59,325.31,1.75
1622,Exit Short,TP,2024-12-10 00:00,3576.23,5,1983.03,9.98,17873.24,0.20,1984.81,9.99,231.89,1.17
1622,Entry Short,Sell,2024-12-08 08:15,3973.59,5,1983.03,9.98,17873.24,0.20,1984.81,9.99,231.89,1.17
1621,Exit Long,Close,2024-12-08 08:15,3973.59,5,-244.20,-1.21,15890.21,-0.02,353.99,1.76,305.51,1.52
1621,Entry Long,Buy,2024-12-06 18:00,4021.63,5,-244.20,-1.21,15890.21,-0.02,353.99,1.76,305.51,1.52
1620,Exit Short,SL,2024-12-06 06:45,3904.73,5,-386.72,-2.02,16134.41,-0.04,1063.89,5.56,384.76,2.01
1620,Entry Short,Sell,2024-12-05 23:15,3828.16,5,-386.72,-2.02,16134.41,-0.04,1063.89,5.56,384.76,2.01
1619,Exit Long,Close,2024-12-05 23:15,3828.16,5,758.30,4.13,16521.13,0.07,1419.41,7.72,49.59,0.27
1619,Entry Long,Buy,2024-12-04 06:45,3675.75,5,758.30,4.13,16521.13,0.07,1419.41,7.72,49.59,0.27
1618,Exit Short,SL,2024-12-04 01:30,3634.73,5,-359.95,-2.02,15762.83,-0.04,305.47,1.71,358.13,2.01
1618,Entry Short,Sell,2024-12-03 16:30,3563.46,5,-359.95,-2.02,15762.83,-0.04,305.47,1.71,358.13,2.01
1617,Exit Short,SL,2024-12-02 18:45,3684.10,5,-364.85,-2.02,16122.78,-0.04,195.74,1.08,363.01,2.01
1617,Entry Short,Sell,2024-12-02 12:00,3611.86,5,-364.85,-2.02,16122.78,-0.04,195.74,1.08,363.01,2.01
1616,Exit Long,Close,2024-12-02 12:00,3611.86,5,-72.97,-0.40,16487.62,-0.01,699.54,3.86,180.46,1.00
1616,Entry Long,Buy,2024-11-30 06:00,3625.73,5,-72.97,-0.40,16487.62,-0.01,699.54,3.86,180.46,1.00
1615,Exit Short,SL,2024-11-29 17:15,3624.27,5,-358.94,-2.02,16560.59,-0.04,109.22,0.61,357.13,2.01
1615,Entry Short,Sell,2024-11-28 18:00,3553.20,5,-358.94,-2.02,16560.59,-0.04,109.22,0.61,357.13,2.01
1614,Exit Long,Close,2024-11-28 18:00,3553.20,5,804.23,4.74,16919.53,0.08,1480.00,8.73,21.95,0.13
1614,Entry Long,Buy,2024-11-27 07:30,3391.66,5,804.23,4.74,16919.53,0.08,1480.00,8.73,21.95,0.13
1613,Exit Short,Close,2024-11-27 07:30,3391.66,5,-82.73,-0.49,16115.30,-0.01,606.31,3.59,311.69,1.85
1613,Entry Short,Sell,2024-11-26 11:15,3375.79,5,-82.73,-0.49,16115.30,-0.01,606.31,3.59,311.69,1.85
1612,Exit Long,Close,2024-11-26 11:15,3375.79,5,-199.50,-1.17,16198.04,-0.02,672.79,3.94,321.76,1.88
1612,Entry Long,Buy,2024-11-25 11:15,3415.01,5,-199.50,-1.17,16198.04,-0.02,672.79,3.94,321.76,1.88
1611,Exit Short,SL,2024-11-25 10:30,3413.65,5,-338.08,-2.02,16397.53,-0.03,319.48,1.91,336.37,2.01
1611,Entry Short,Sell,2024-11-24 14:15,3346.71,5,-338.08,-2.02,16397.53,-0.03,319.48,1.91,336.37,2.01
1610,Exit Long,SL,2024-11-24 14:15,3343.76,5,-344.63,-2.02,16735.61,-0.03,432.94,2.54,342.96,2.01
1610,Entry Long,Buy,2024-11-23 15:45,3412.01,5,-344.63,-2.02,16735.61,-0.03,432.94,2.54,342.96,2.01
1609,Exit Short,SL,2024-11-23 03:00,3359.61,5,-332.73,-2.02,17080.24,-0.03,61.50,0.37,331.05,2.01
1609,Entry Short,Sell,2024-11-22 23:15,3293.73,5,-332.73,-2.02,17080.24,-0.03,61.50,0.37,331.05,2.01
1608,Exit Long,Close,2024-11-22 23:15,3293.73,5,784.64,5.00,17412.97,0.08,1467.58,9.36,216.57,1.38
1608,Entry Long,Buy,2024-11-21 07:30,3136.16,5,784.64,5.00,17412.97,0.08,1467.58,9.36,216.57,1.38
1607,Exit Short,SL,2024-11-21 07:30,3126.86,5,-309.70,-2.02,16628.33,-0.03,173.67,1.13,308.13,2.01
1607,Entry Short,Sell,2024-11-20 20:15,3065.54,5,-309.70,-2.02,16628.33,-0.03,173.67,1.13,308.13,2.01
1606,Exit Short,SL,2024-11-20 16:30,3142.02,5,-311.16,-2.02,16938.03,-0.03,68.51,0.44,309.59,2.01
1606,Entry Short,Sell,2024-11-20 00:45,3080.41,5,-311.16,-2.02,16938.03,-0.03,68.51,0.44,309.59,2.01
1605,Exit Long,SL,2024-11-18 21:45,3112.97,5,-320.84,-2.02,17249.19,-0.03,140.86,0.89,319.29,2.01
1605,Entry Long,Buy,2024-11-18 19:30,3176.51,5,-320.84,-2.02,17249.19,-0.03,140.86,0.89,319.29,2.01
1604,Exit Short,SL,2024-11-18 09:00,3139.66,5,-310.96,-2.02,17570.04,-0.03,32.06,0.21,309.39,2.01
1604,Entry Short,Sell,2024-11-18 02:15,3078.09,5,-310.96,-2.02,17570.04,-0.03,32.06,0.21,309.39,2.01
1603,Exit Long,SL,2024-11-17 16:30,3084.65,5,-317.92,-2.02,17880.99,-0.03,84.38,0.54,316.37,2.01
1603,Entry Long,Buy,2024-11-17 11:15,3147.61,5,-317.92,-2.02,17880.99,-0.03,84.38,0.54,316.37,2.01
1602,Exit Short,SL,2024-11-17 07:30,3128.38,5,-309.85,-2.02,18198.91,-0.03,62.37,0.41,308.28,2.01
1602,Entry Short,Sell,2024-11-17 05:15,3067.03,5,-309.85,-2.02,18198.91,-0.03,62.37,0.41,308.28,2.01
1601,Exit Long,SL,2024-11-17 04:30,3050.20,5,-314.33,-2.02,18508.76,-0.03,549.64,3.53,312.81,2.01
1601,Entry Long,Buy,2024-11-16 05:15,3112.45,5,-314.33,-2.02,18508.76,-0.03,549.64,3.53,312.81,2.01
1600,Exit Short,Close,2024-11-16 05:15,3112.45,5,370.05,2.32,18823.09,0.04,853.31,5.35,70.54,0.44
1600,Entry Short,Sell,2024-11-14 14:15,3187.09,5,370.05,2.32,18823.09,0.04,853.31,5.35,70.54,0.44
1599,Exit Short,SL,2024-11-14 07:30,3234.27,5,-320.30,-2.02,18453.04,-0.03,28.31,0.18,318.69,2.01
1599,Entry Short,Sell,2024-11-14 03:45,3170.85,5,-320.30,-2.02,18453.04,-0.03,28.31,0.18,318.69,2.01
1598,Exit Long,SL,2024-11-13 21:45,3240.02,5,-333.92,-2.02,18773.34,-0.03,142.60,0.86,332.30,2.01
1598,Entry Long,Buy,2024-11-13 18:00,3306.15,5,-333.92,-2.02,18773.34,-0.03,142.60,0.86,332.30,2.01
1597,Exit Short,SL,2024-11-13 17:15,3310.90,5,-327.88,-2.02,19107.27,-0.03,628.28,3.87,326.22,2.01
1597,Entry Short,Sell,2024-11-13 02:15,3245.98,5,-327.88,-2.02,19107.27,-0.03,628.28,3.87,326.22,2.01
1596,Exit Long,SL,2024-11-12 13:30,3233.31,5,-333.22,-2.02,19435.14,-0.03,746.85,4.53,331.60,2.01
1596,Entry Long,Buy,2024-11-11 19:30,3299.30,5,-333.22,-2.02,19435.14,-0.03,746.85,4.53,331.60,2.01
1595,Exit Long,TP,2024-11-11 18:00,3262.31,5,1479.79,9.98,19768.36,0.15,1481.42,9.99,254.48,1.72
1595,Entry Long,Buy,2024-11-08 21:45,2965.73,5,1479.79,9.98,19768.36,0.15,1481.42,9.99,254.48,1.72
1594,Exit Long,TP,2024-11-08 21:00,2958.92,5,1342.18,9.98,18288.57,0.13,1343.66,9.99,37.79,0.28
1594,Entry Long,Buy,2024-11-06 23:15,2689.92,5,1342.18,9.98,18288.57,0.13,1343.66,9.99,37.79,0.28
1593,Exit Long,TP,2024-11-06 22:30,2682.82,5,1216.94,9.98,16946.40,0.12,1218.28,9.99,194.67,1.60
1593,Entry Long,Buy,2024-11-05 12:00,2438.92,5,1216.94,9.98,16946.40,0.12,1218.28,9.99,194.67,1.60
1592,Exit Short,Close,2024-11-05 12:00,2438.92,5,-146.77,-1.22,15729.46,-0.01,269.04,2.23,187.51,1.56
1592,Entry Short,Sell,2024-11-04 19:30,2410.05,5,-146.77,-1.22,15729.46,-0.01,269.04,2.23,187.51,1.56
1591,Exit Long,SL,2024-11-04 19:30,2426.96,5,-250.10,-2.02,15876.23,-0.02,44.06,0.36,248.89,2.01
1591,Entry Long,Buy,2024-11-04 06:00,2476.49,5,-250.10,-2.02,15876.23,-0.02,44.06,0.36,248.89,2.01
1590,Exit Short,Close,2024-11-04 06:00,2476.49,5,142.36,1.14,16126.34,0.01,474.30,3.79,42.90,0.34
1590,Entry Short,Sell,2024-11-02 06:45,2505.46,5,142.36,1.14,16126.34,0.01,474.30,3.79,42.90,0.34
1589,Exit Long,SL,2024-11-01 18:00,2510.76,5,-258.74,-2.02,15983.98,-0.03,15.67,0.12,257.48,2.01
1589,Entry Long,Buy,2024-11-01 17:15,2562.00,5,-258.74,-2.02,15983.98,-0.03,15.67,0.12,257.48,2.01
1588,Exit Short,Close,2024-11-01 17:15,2562.00,5,429.39,3.24,16242.71,0.04,904.18,6.83,31.17,0.24
1588,Entry Short,Sell,2024-10-31 07:30,2648.40,5,429.39,3.24,16242.71,0.04,904.18,6.83,31.17,0.24
1587,Exit Long,Close,2024-10-31 07:30,2648.40,5,585.01,4.62,15813.32,0.06,967.58,7.65,230.67,1.82
1587,Entry Long,Buy,2024-10-28 13:30,2530.88,5,585.01,4.62,15813.32,0.06,967.58,7.65,230.67,1.82
1586,Exit Short,SL,2024-10-28 12:45,2528.07,5,-250.35,-2.02,15228.31,-0.02,24.66,0.20,249.09,2.01
1586,Entry Short,Sell,2024-10-28 06:45,2478.50,5,-250.35,-2.02,15228.31,-0.02,24.66,0.20,249.09,2.01
